Epoch,Loss,Time
239,3.2403059005737305,6.3327567719398665
240,3.2401068210601807,6.333630749734781
241,3.2402615547180176,6.344614995682793
242,3.240408420562744,6.341344041984622
243,3.240464925765991,6.338001023775364
244,3.240422487258911,6.334415931502978
245,3.2404074668884277,6.331153593617356
246,3.240283250808716,6.341046039723167
247,3.24038028717041,6.337431194360364
248,3.2404322624206543,6.33360416283373
249,3.2402079105377197,6.330183998419314
250,3.24021315574646,6.326582580077939
251,3.2404913902282715,6.336401131471642
252,3.2404513359069824,6.332724411641398
253,3.240534543991089,6.328897461833724
254,3.240462064743042,6.325155276298523
255,3.2403998374938965,6.321481408350971
256,3.240628719329834,6.331140538056691
257,3.2403945922851562,6.327598625492201
258,3.240450382232666,6.324232895543256
259,3.2402942180633545,6.320977049247891
260,3.2398476600646973,6.319978648796678
261,3.241394281387329,6.32970221868285
262,3.241337776184082,6.326468526854995
263,3.240619659423828,6.323105546958658
264,3.2405004501342773,6.3197565647271965
265,3.2406532764434814,6.316485661656464
266,3.2413690090179443,6.326219305737328
267,3.241377592086792,6.322910095802278
268,3.2407782077789307,6.319988539724639
269,3.2407143115997314,6.316559993096118
270,3.2407097816467285,6.313437578373385
271,3.241201639175415,6.323156079102991
272,3.2415502071380615,6.319822730413124
273,3.2414638996124268,6.316585200426747
274,3.241746664047241,6.313362405035231
275,3.241605281829834,6.310196899399986
276,3.2413816452026367,6.3192865129779365
277,3.2415287494659424,6.316174225929456
278,3.241745948791504,6.312923017209464
279,3.2402572631835938,6.3097519033605405
280,3.2389540672302246,6.308554886907771
281,3.2406551837921143,6.317089354518519
282,3.2406206130981445,6.313802812596877
283,3.2404661178588867,6.310392155014913
284,3.240274429321289,6.306897509098053
285,3.240274667739868,6.303610980722828
286,3.2401998043060303,6.312111053906434
287,3.2401680946350098,6.308933021322998
288,3.2402024269104004,6.3059070773527655
289,3.240023374557495,6.302544101079305
290,3.2401540279388428,6.299225181132764
291,3.2399120330810547,6.307618292366586
292,3.2397775650024414,6.304437588486406
293,3.239774227142334,6.30113987939168
294,3.2398324012756348,6.298000342270424
295,3.2399232387542725,6.294794687290781
296,3.2399303913116455,6.303099375065059
297,3.2397356033325195,6.2998851289521305
298,3.2400906085968018,6.296736867249417
299,3.2403812408447266,6.293669198731244
300,3.240072727203369,6.292639805658443
301,3.2402002811431885,6.301899412264326
302,3.2403101921081543,6.299036770058958
303,3.240013837814331,6.296133443264658
304,3.2401809692382812,6.29326997756958
305,3.2402729988098145,6.290330372775512
306,3.2401936054229736,6.299042048833228
307,3.2401955127716064,6.2961175347318745
308,3.240050792694092,6.293115930337655
309,3.240008592605591,6.290229180601776
310,3.2400927543640137,6.287310983620438
311,3.240100622177124,6.295864422080571
312,3.2401816844940186,6.293137958297482
313,3.23990535736084,6.290645733620357
314,3.240102529525757,6.288201212882996
315,3.2400310039520264,6.285717609227662
316,3.240182638168335,6.294257753934616
317,3.24027156829834,6.2915125784401695
318,3.24039363861084,6.288596340805102
319,3.2387170791625977,6.285751447223482
320,3.239961624145508,6.284704181212414
321,3.238340377807617,6.293130118012052
322,3.2383718490600586,6.2901572963726595
323,3.238426685333252,6.287400502769924
324,3.238468647003174,6.2844013623893265
325,3.2382843494415283,6.281549145499494
326,3.238736867904663,6.289786806017716
327,3.238612651824951,6.2868756805042
328,3.239461660385132,6.284203814135657
329,3.238389492034912,6.281394272584182
330,3.238922595977783,6.2787630821298235
331,3.2396228313446045,6.287204840132221
332,3.2387053966522217,6.284624397754669
333,3.238687038421631,6.281944537959925
334,3.239004611968994,6.279318261146545
335,3.2391626834869385,6.276676826966853
336,3.238765001296997,6.284922668732793
337,3.238396167755127,6.282280254650402
338,3.2391133308410645,6.279462715108951
339,3.240283250808716,6.276727381037243
340,3.2376654148101807,6.275893161694209
341,3.238767623901367,6.283759305314423
342,3.2387349605560303,6.281525829839989
343,3.2389352321624756,6.278939885727424
344,3.2389657497406006,6.276335837560541
345,3.2394282817840576,6.273780461979752
346,3.2386014461517334,6.2821263876574776
347,3.2390880584716797,6.279556161808203
348,3.2386138439178467,6.276974158231602
349,3.2386443614959717,6.274377430349157
350,3.238652467727661,6.271897986445124
351,3.238727331161499,6.279544576787811
352,3.238624095916748,6.277091129072781
353,3.2385642528533936,6.27472309806627
354,3.2386600971221924,6.272327372006008
355,3.2388124465942383,6.269973723637073
356,3.2388083934783936,6.2776209380139
357,3.238612651824951,6.275423089775756
358,3.2381086349487305,6.273123279129718
359,3.238861322402954,6.270764037924753
360,3.2366530895233154,6.2699110635210955
361,3.238652467727661,6.277661285480531
362,3.2384965419769287,6.27524966700783
363,3.2383859157562256,6.272692129140445
364,3.2384817600250244,6.270244184467527
365,3.238274097442627,6.26786259336815
366,3.238527297973633,6.275218775259197
367,3.238445520401001,6.272925745357167
368,3.2383782863616943,6.27071384545211
369,3.238332986831665,6.268288904346832
370,3.2385573387145996,6.266011612011435
371,3.2382750511169434,6.273450794271942
372,3.2383296489715576,6.271246345146842
373,3.2383434772491455,6.2690295688505095
374,3.238246202468872,6.266736083417325
375,3.238318920135498,6.264536542712517
376,3.2382750511169434,6.271938895025561
377,3.2381811141967773,6.269668032592487
378,3.2382097244262695,6.267345424004417
379,3.2384417057037354,6.2652460308074955
380,3.2393414974212646,6.2646128991816905
381,3.2390940189361572,6.272007284493282
382,3.2390666007995605,6.269827095289079
383,3.2388768196105957,6.267688912892405
384,3.238957166671753,6.265743268163581
385,3.2389090061187744,6.263823409718792
386,3.238752841949463,6.271015881243801
387,3.23897385597229,6.268859426906775
388,3.238754987716675,6.266667682056625
389,3.23873233795166,6.2647966929844445
390,3.238725185394287,6.262646744288311
391,3.238905191421509,6.26978717417064
392,3.238821506500244,6.267599255153813
393,3.23858380317688,6.265382286209067
394,3.238809585571289,6.263353547683129
395,3.2388951778411865,6.261256860040338
396,3.238816022872925,6.268771325447122
397,3.238802909851074,6.26670875622116
398,3.238886833190918,6.264638247828798
399,3.238795757293701,6.262533311602436
400,3.2388157844543457,6.261736946274536
401,3.2389543056488037,6.26418460166124
402,3.2389702796936035,6.262232321590634
403,3.238926410675049,6.260127342434456
404,3.238877296447754,6.258085505366325
405,3.2390570640563965,6.255778724713219
406,3.2389442920684814,6.257979524076282
407,3.23905611038208,6.255759842046733
408,3.2391037940979004,6.253725125648008
409,3.2390732765197754,6.2516470832589235
410,3.23907732963562,6.249585919192272
411,3.238931179046631,6.251968699532586
412,3.2389726638793945,6.2498385806878405
413,3.239123582839966,6.247621702390078
414,3.2390787601470947,6.245404440019189
415,3.239075183868408,6.243416039613042
416,3.239131212234497,6.245687184403244
417,3.2391459941864014,6.243606376301578
418,3.240719795227051,6.241626520087753
419,3.2391295433044434,6.239683352321027
420,3.239306688308716,6.237727313087537
421,3.2388672828674316,6.240308236732758
422,3.2389373779296875,6.238394874705082
423,3.238936424255371,6.236468041995829
424,3.238884210586548,6.234513661407289
425,3.2389519214630127,6.232582037918925
426,3.2388720512390137,6.23485063602574
427,3.238966941833496,6.232849326821365
428,3.2388346195220947,6.230819300098239
429,3.2389817237854004,6.22876888106851
430,3.2388556003570557,6.226935577504512
431,3.238959550857544,6.229359221960957
432,3.2388663291931152,6.2275227965595565
433,3.239039659500122,6.225781973703202
434,3.2390518188476562,6.223969995698264
435,3.2389280796051025,6.2221894358261
436,3.2389402389526367,6.224627061574547
437,3.239053249359131,6.222760174621335
438,3.2390499114990234,6.220872153884255
439,3.2378036975860596,6.218977443103133
440,3.2389142513275146,6.21716325982995
441,3.2388317584991455,6.219724478928939
442,3.2389369010925293,6.218017776807149
443,3.2389400005340576,6.2161761030792375
444,3.239037036895752,6.214473524418744
445,3.238939046859741,6.212734394873621
446,3.238957643508911,6.2152905728482555
447,3.2389776706695557,6.213564617639202
448,3.238962173461914,6.211859285831451
449,3.238913059234619,6.21018594516797
450,3.238982915878296,6.208410593960852
451,3.23905348777771,6.21073740760752
452,3.2390077114105225,6.209077313010182
453,3.239071846008301,6.2074339607510645
454,3.2390408515930176,6.205627851486206
455,3.238949775695801,6.203858409382551
456,3.239103078842163,6.206331470371348
457,3.238835096359253,6.204758502526525
458,3.239072322845459,6.203034587368566
459,3.239035129547119,6.201326045885191
460,3.2389907836914062,6.199535359938939
461,3.239043712615967,6.201920531771637
462,3.239173173904419,6.200077515502163
463,3.2391133308410645,6.198366372413885
464,3.23899245262146,6.196609653078991
465,3.2389774322509766,6.194800928719907
466,3.238913059234619,6.19700634427917
467,3.2388646602630615,6.195176655993864
468,3.2387514114379883,6.193352458805873
469,3.238852024078369,6.191660220135924
470,3.238767623901367,6.189879782210093
471,3.2386975288391113,6.192063287698227
472,3.23858642578125,6.1902662632811785
473,3.238788366317749,6.188479924252801
474,3.2386837005615234,6.18670819718787
475,3.2387754917144775,6.184909840804503
476,3.238666296005249,6.187336197343924
477,3.2386891841888428,6.1855414967204245
478,3.2384109497070312,6.183803774133513
479,3.2387568950653076,6.182077748148065
480,3.2391445636749268,6.180407174995968
481,3.238774061203003,6.182803384912838
482,3.2390825748443604,6.181120439553361
483,3.236703634262085,6.179617406430971
484,3.2390365600585938,6.178131480018298
485,3.2390406131744385,6.176607286607897
486,3.238999605178833,6.178915559008903
487,3.23940372467041,6.177367641318659
488,3.239048719406128,6.175759982964224
489,3.239201068878174,6.174156430332931
490,3.2389185428619385,6.172622206279771
491,3.2390456199645996,6.1749335148006494
492,3.238980531692505,6.173284132461079
493,3.239166021347046,6.171666509534684
494,3.2389674186706543,6.170045063446979
495,3.238986015319824,6.168463882263712
496,3.238898515701294,6.17073115488378
497,3.2390198707580566,6.1691170241721505
498,3.2387897968292236,6.167576293231022
499,3.2388293743133545,6.166017789070052
500,3.239053249359131,6.1645546603587364
501,3.2391695976257324,6.166749621780825
502,3.2391693592071533,6.165160875722586
503,3.238959550857544,6.1636918331673725
504,3.2391135692596436,6.162101474285126
505,3.2389726638793945,6.160600563247285
506,3.2389814853668213,6.162795955441387
507,3.2388992309570312,6.161555661358843
508,3.2389962673187256,6.160305927197139
509,3.239051342010498,6.159078644761944
510,3.238997459411621,6.157824133224638
511,3.2392618656158447,6.1600257245276335
512,3.239142894744873,6.158607619484578
513,3.2391610145568848,6.157149894766817
514,3.238983392715454,6.1555997208052995
515,3.2391974925994873,6.154273805786252
516,3.2390222549438477,6.15656822361052
517,3.239103078842163,6.1550399048751325
518,3.238952875137329,6.153537886152008
519,3.239077091217041,6.1520553912931275
520,3.2390077114105225,6.150554805763008
521,3.2389583587646484,6.1491606959521885
522,3.2388813495635986,6.147652473228779
523,3.2390329837799072,6.146217977380477
524,3.2388815879821777,6.144813084143859
525,3.239161968231201,6.143335594554323
526,3.2389285564422607,6.14191004599648
527,3.2390377521514893,6.140584991265437
528,3.2390496730804443,6.139163631974286
529,3.2390098571777344,6.137783887953986
530,3.238999128341675,6.136518277596158
531,3.238945722579956,6.135153117170822
532,3.2390782833099365,6.133719376090801
533,3.239001750946045,6.132418658647736
534,3.238985061645508,6.1310918911448065
535,3.2389211654663086,6.129957420902288
536,3.2391374111175537,6.12884254339046
537,3.2390966415405273,6.1277284796645
538,3.2387325763702393,6.126299366075894
539,3.2389934062957764,6.12490127420871
540,3.2388947010040283,6.123461339455932
541,3.2388863563537598,6.122199174412136
542,3.238862991333008,6.120846428835702
543,3.238786458969116,6.119547882858588
544,3.2388253211975098,6.1181946644076595
545,3.2389955520629883,6.116775888171522
546,3.238859176635742,6.115449847330466
547,3.2388863563537598,6.1141518927410825
548,3.238992929458618,6.112856691812768
549,3.2388968467712402,6.111454755013142
550,3.238912582397461,6.110146264016847
551,3.238807201385498,6.108743746058378
552,3.2389020919799805,6.107528381539087
553,3.2389423847198486,6.106138132526141
554,3.238874912261963,6.1047756212407895
555,3.2387051582336426,6.103473121154979
556,3.2386996746063232,6.102144554041434
557,3.238802433013916,6.100776460244039
558,3.2388193607330322,6.099455953505065
559,3.238950252532959,6.098152599248801
560,3.239417314529419,6.096787457843479
561,3.2393832206726074,6.095502297796938
562,3.2394373416900635,6.094201587861584
563,3.239323854446411,6.093018470382008
564,3.2391765117645264,6.091838936294828
565,3.239368438720703,6.0908571628325765
566,3.2394073009490967,6.089868726255206
567,3.2392945289611816,6.088653732997698
568,3.2393550872802734,6.087582149826888
569,3.2393088340759277,6.0865620579339765
570,3.239380359649658,6.085333180090564
571,3.2392666339874268,6.0843654700687955
572,3.239344358444214,6.083505702690339
573,3.239137887954712,6.0824736509675095
574,3.2393367290496826,6.0815422355083
575,3.239316463470459,6.080609587988377
576,3.2392759323120117,6.079584162135224
577,3.2394204139709473,6.078594427874367
578,3.239469051361084,6.077511416079691
579,3.239434003829956,6.07640065068784
580,3.2398765087127686,6.075361938940154
581,3.2397067546844482,6.074485286682896
582,3.2397029399871826,6.07345791052782
583,3.2397186756134033,6.07239205273116
584,3.2397611141204834,6.071308723400379
585,3.239541530609131,6.070202646074935
586,3.2395801544189453,6.069209714935408
587,3.2397305965423584,6.068371897496244
588,3.2396576404571533,6.067429329842737
589,3.2397267818450928,6.066550093023186
590,3.239694595336914,6.065416821440739
591,3.2398459911346436,6.064271023976133
592,3.2397167682647705,6.063083575290888
593,3.239736318588257,6.062000655156445
594,3.2397334575653076,6.0610175003439695
595,3.239661455154419,6.05983940276196
596,3.2397994995117188,6.0588628045610475
597,3.2397875785827637,6.057751483901154
598,3.2398838996887207,6.056647827328255
599,3.2397067546844482,6.05549828425175
600,3.239652633666992,6.054348024745916
601,3.2396414279937744,6.053280466565335
602,3.239769458770752,6.052277632381605
603,3.239720106124878,6.051240765391686
604,3.2395122051239014,6.050173986752828
605,3.2396838665008545,6.049036496094182
606,3.23982310295105,6.047972814585283
607,3.2397146224975586,6.046806630408191
608,3.23970365524292,6.045697740371653
609,3.2396163940429688,6.044614610987261
610,3.2395741939544678,6.04350235910699
611,3.2398409843444824,6.042458973763606
612,3.239779472351074,6.041350762702916
613,3.2397661209106445,6.0403210795767395
614,3.2397146224975586,6.039467165509208
615,3.239628791809082,6.0384467323165865
616,3.2396230697631836,6.037461575729395
617,3.239757537841797,6.036318957513931
618,3.239781618118286,6.035255065958352
619,3.2398040294647217,6.034405553243993
620,3.2398343086242676,6.033415566404145
621,3.239769458770752,6.0325690123405025
622,3.2398111820220947,6.031693216280644
623,3.239823818206787,6.030849492607671
624,3.239655017852783,6.030001574562442
625,3.2397491931915283,6.029067425720165
626,3.239698886871338,6.027986476275698
627,3.239769458770752,6.026973105931167
628,3.239687919616699,6.025993251265624
629,3.2396533489227295,6.024964852523803
630,3.2397353649139404,6.0239716547365765
631,3.2397615909576416,6.02298916888199
632,3.239764928817749,6.022003264563858
633,3.2397494316101074,6.021005904162821
634,3.239678382873535,6.020000650769188
635,3.2397685050964355,6.019016101507679
636,3.239793539047241,6.018074594343765
637,3.2397067546844482,6.017052613916744
638,3.2398016452789307,6.016058902259129
639,3.2396392822265625,6.015046102043212
640,3.239795446395874,6.014021599067832
641,3.2395846843719482,6.0130324936362225
642,3.239741563796997,6.012025009875761
643,3.2396457195281982,6.011069576132092
644,3.239715337753296,6.010239228606224
645,3.23966908454895,6.009311694994731
646,3.2397007942199707,6.008417432181932
647,3.2396512031555176,6.00739822194884
648,3.2397050857543945,6.006471504335818
649,3.239689826965332,6.0057000929071
650,3.239607572555542,6.004932370348242
651,3.2397279739379883,6.003936267157058
652,3.2395944595336914,6.002958284851945
653,3.239752769470215,6.002056309181295
654,3.239548683166504,6.001136998029856
655,3.2395880222320557,6.0001619140490225
656,3.2397408485412598,5.999318967933304
657,3.239738941192627,5.998410683130962
658,3.2397854328155518,5.997498575335978
659,3.2396583557128906,5.996554702292872
660,3.239724636077881,5.995801859876004
661,3.239659309387207,5.994957002512034
662,3.2394845485687256,5.9940437024125215
663,3.2396624088287354,5.993204533601567
664,3.2396340370178223,5.992266494216341
665,3.2394838333129883,5.991448516384015
666,3.239760160446167,5.990761339484385
667,3.2398695945739746,5.990082836438807
668,3.2398476600646973,5.989136870366981
669,3.239651918411255,5.988294995817027
670,3.2396609783172607,5.987600896809552
671,3.2396697998046875,5.98665165936929
672,3.239659547805786,5.985825495805569
673,3.239673614501953,5.984972550729999
674,3.2396585941314697,5.984110405551854
675,3.2396721839904785,5.983155963673144
676,3.23974609375,5.9824906669202305
677,3.239711046218872,5.9818291221295565
678,3.239553451538086,5.981202552863327
679,3.2396016120910645,5.980331573486328
680,3.2395734786987305,5.979609354360569
681,3.239617109298706,5.9788303583024
682,3.239748477935791,5.978002447645925
683,3.2396953105926514,5.9772434378583235
684,3.2395248413085938,5.97633067053907
685,3.239574909210205,5.975643905073886
686,3.2395572662353516,5.9748594320414705
687,3.239657163619995,5.974172852573423
688,3.239471912384033,5.97341179290013
689,3.239581346511841,5.972601046527389
690,3.2395060062408447,5.971737143944721
691,3.2395544052124023,5.970933512655755
692,3.23953914642334,5.970043327572734
693,3.23976731300354,5.969126620036597
694,3.2396607398986816,5.968273401260376
695,3.2396037578582764,5.967464093361508
696,3.239553451538086,5.966635344689981
697,3.2397541999816895,5.96580816072131
698,3.2395427227020264,5.9649681285753715
699,3.2395384311676025,5.964089378864645
700,3.2397148609161377,5.963285953149028
701,3.2397100925445557,5.962601743777479
702,3.239673137664795,5.9617534165396044
703,3.239635467529297,5.960913781614945
704,3.2396090030670166,5.960303194863456
705,3.239614486694336,5.959679384884582
706,3.2395622730255127,5.958851330979937
707,3.239713430404663,5.958103957589965
708,3.2396979331970215,5.957441551102833
709,3.2396047115325928,5.956694181591061
710,3.2394943237304688,5.955897410935788
711,3.2396037578582764,5.955043466627345
712,3.239698886871338,5.954202190630854
713,3.239574432373047,5.953452041017992
714,3.2396771907806396,5.952701682104191
715,3.2396366596221924,5.9519189255817695
716,3.239523410797119,5.9511254232251245
717,3.2396483421325684,5.950476002057839
718,3.239551067352295,5.9497510698997
719,3.2393550872802734,5.948903235855636
720,3.2396678924560547,5.948168212142071
721,3.239501476287842,5.9474021065019
722,3.2395131587982178,5.946623820780379
723,3.23968243598938,5.945809207804843
724,3.2396607398986816,5.9450096759531235
725,3.2395732402801514,5.944221499227452
726,3.239598512649536,5.943553734354035
727,3.2394697666168213,5.9430185676775205
728,3.2395975589752197,5.942340719765721
729,3.239541530609131,5.941677704843982
730,3.2397000789642334,5.940865654262301
731,3.2396068572998047,5.940101775703273
732,3.239542245864868,5.939452660607768
733,3.2397236824035645,5.938755411506516
734,3.239698886871338,5.938081178926442
735,3.239645004272461,5.937492755467197
736,3.2395143508911133,5.936941894677167
737,3.2395429611206055,5.936478266449287
738,3.2394919395446777,5.935935936441863
739,3.2396204471588135,5.935441722999625
740,3.239652633666992,5.934917227405569
741,3.239539623260498,5.934216422012412
742,3.23956561088562,5.933505899537869
743,3.239581823348999,5.932796782505206
744,3.2396669387817383,5.932191099347295
745,3.2396984100341797,5.931640148806347
746,3.2396795749664307,5.930949275384373
747,3.2396132946014404,5.930298993918007
748,3.2397100925445557,5.929592589537303
749,3.239645004272461,5.928880758733557
750,3.239449977874756,5.9281348306436
751,3.239640712738037,5.9273857894831075
752,3.2394793033599854,5.926729280043413
